@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9}

@data
360,'2018/04/30 13:09:01:176',5,19.345154,60.042511,3.37112,-11.336273,-0.775391,-14.515003,-27.125763,31.036163,-5.95602,-7.917206,50.165192,-0.09116,-100.24173,18.718079,22.719635,-55.444763,8.714264,4.245007,-80.411194,10.19574,13.742462,-93.22879,13.325409,19.080696,6.248444,56.144989,-1.622902,-17.4534,1.770477,5.66922,-10.651459,45.466248,8.101017,0.709259,59.246796,2.627579,36.930237,46.566711,-1.283382,23.950134,-4.489716,5.518814,25.735352,35.708344,8.20134,32.913666,50.205719,2.941326,84.518616,-1.147736,20.987221,63.825806,-6.620819,4.679455,74.365356,-8.033783,12.799175,80.088837,-6.982483,17.289268,1
361,'2018/04/30 13:09:01:194',5,21.468994,59.791718,3.337009,-13.231354,-0.916901,-14.489407,-26.864563,30.947266,-5.884872,-6.318176,49.972443,-0.069954,-97.343689,20.210236,22.856834,-54.743896,8.994049,4.349384,-78.685608,11.048035,13.88134,-90.86084,14.538239,19.229095,7.026062,56.377777,-1.69154,-16.685974,1.914581,5.702301,-8.79895,45.645935,8.041153,2.080322,59.526459,2.568218,37.516602,46.578552,-1.379833,24.59021,-4.515472,5.473328,27.388275,35.724152,8.102829,34.111389,50.307922,2.848339,87.684998,-2.056213,20.844131,64.315948,-6.819336,4.555122,76.075653,-8.36142,12.647144,82.516846,-7.507599,17.124641,1
362,'2018/04/30 13:09:01:210',5,21.832123,60.064667,2.992836,-15.624603,-2.214905,-14.443329,-27.738586,30.299316,-5.956062,-6.208069,49.817871,-0.301186,-94.231903,22.394867,22.957138,-54.120911,9.210785,4.441868,-76.721069,12.296387,14.007561,-88.17926,16.354889,19.355003,6.193207,56.707764,-2.009216,-15.758423,2.361389,5.732979,-8.085815,46.351318,7.758957,1.808929,60.159149,2.245487,36.712341,46.954224,-1.692894,25.550568,-3.96698,5.430996,28.295929,36.515564,7.817062,33.956482,50.99353,2.52486,91.852722,-0.88324,20.62458,65.143219,-6.234619,4.421848,78.575287,-7.438599,12.4767,85.933685,-6.411743,16.929779,1
363,'2018/04/30 13:09:01:226',5,21.78244,60.174408,2.895576,-16.520569,-2.564301,-14.424129,-28.163879,30.112885,-5.965736,-6.307526,49.776398,-0.362007,-93.155273,22.964417,23.001011,-53.90799,9.207306,4.482594,-76.035767,12.581299,14.059448,-87.240021,16.816437,19.406734,5.69812,56.80188,-2.113453,-15.413208,2.458771,5.745071,-7.91861,46.536957,7.658451,1.546448,60.378265,2.138443,36.258575,47.098816,-1.793766,25.923218,-3.798492,5.410892,28.528717,36.760773,7.716625,33.742493,51.251526,2.419445,93.499207,-0.586884,20.533993,65.467773,-6.014038,4.365692,79.571411,-7.177887,12.402954,87.29248,-6.106903,16.845776,1
364,'2018/04/30 13:09:01:242',5,20.783722,60.529144,2.688091,-17.991455,-3.279663,-14.387527,-29.387329,29.733734,-6.005817,-7.25528,49.766388,-0.501595,-91.68396,23.846588,23.059055,-53.65863,9.049957,4.54887,-75.051971,12.960205,14.139042,-85.898621,17.515198,19.481419,4.137482,56.791077,-2.373852,-14.860779,2.602509,5.763824,-8.182098,46.887787,7.406342,0.367065,60.73175,1.863441,34.872711,47.33728,-2.020844,26.595001,-3.403046,5.376293,28.446899,37.331055,7.493008,32.714783,51.786163,2.176548,96.163086,0.444733,20.371532,66.078552,-5.408997,4.270351,81.286194,-6.40155,12.277542,89.575317,-5.158447,16.701527,1
365,'2018/04/30 13:09:01:260',5,18.854156,60.624664,3.046589,-19.383209,-1.835938,-14.37532,-31.008667,30.276489,-5.782429,-8.955811,49.920563,-0.18647,-90.257294,21.874115,23.293549,-53.430725,8.166901,4.692955,-74.141754,11.439331,14.321381,-84.597412,15.781677,19.686951,2.304596,56.908997,-2.101448,-14.335114,1.866302,5.802338,-8.385925,46.078949,7.60334,-0.92511,60.654327,2.153862,33.385956,47.610748,-1.859112,27.240143,-3.798767,5.308834,28.238647,36.802826,7.587479,31.55658,51.810089,2.356743,97.322021,-1.519653,20.270905,66.658112,-5.401764,4.1278,82.229034,-7.119202,12.116394,90.682404,-6.460907,16.543381,1
366,'2018/04/30 13:09:01:276',5,16.758209,60.994629,3.032539,-22.622437,-1.762085,-14.301762,-33.643188,30.168396,-5.654217,-11.125519,49.983215,-0.125202,-85.882996,22.235687,23.543583,-52.653534,7.507599,4.894684,-71.461914,11.083984,14.577213,-80.813934,15.902344,19.949215,-0.552307,56.649597,-2.131603,-13.060822,1.601379,5.854057,-8.472992,45.903656,7.577965,-2.893005,60.633362,2.119263,30.963196,47.60376,-2.061836,28.61203,-3.612122,5.203167,28.462311,37.062439,7.402458,29.9422,51.998322,2.145847,100.053802,-1.291168,20.014217,67.798737,-4.773987,3.878365,84.235168,-6.204559,11.843361,93.145081,-5.772034,16.258076,1
367,'2018/04/30 13:09:01:293',5,16.114258,61.193909,3.047943,-25.269165,-1.604645,-14.233517,-35.119263,30.163208,-5.526669,-11.938934,50.02124,-0.050388,-82.32547,22.790527,23.720665,-51.899445,7.070282,5.058487,-69.259094,10.94519,14.776054,-77.753479,16.201721,20.14463,-2.371826,56.471497,-2.106468,-11.991577,1.395355,5.892971,-8.155182,45.727844,7.596966,-3.977325,60.592499,2.141548,29.379883,47.531525,-2.193474,29.674377,-3.539825,5.112507,28.923798,37.164886,7.274673,29.040558,52.057739,2.007202,102.538025,-1.105713,19.773506,68.626251,-4.425385,3.671261,85.911316,-5.643677,11.610352,95.300171,-5.355438,16.010269,1
368,'2018/04/30 13:09:01:310',5,15.831024,61.372742,3.071892,-26.598785,-1.411011,-14.196899,-35.790253,30.274078,-5.460003,-12.240875,50.125885,-0.006962,-80.613251,23.416718,23.782799,-51.487183,6.846802,5.14283,-68.21228,10.993469,14.870766,-76.283997,16.626404,20.225655,-3.145874,56.337708,-2.059322,-11.446594,1.258179,5.911808,-7.88266,45.585022,7.634102,-4.371735,60.535339,2.185982,28.695313,47.447388,-2.247135,30.191589,-3.557007,5.064217,29.234253,37.15097,7.221268,28.704956,52.022552,1.950439,103.803986,-1.193085,19.647362,69.012665,-4.317566,3.564552,86.727692,-5.450684,11.489609,96.381287,-5.317505,15.881035,1
369,'2018/04/30 13:09:01:326',5,14.953339,61.511322,3.064945,-27.080963,-1.428162,-14.182537,-36.507446,30.220306,-5.441257,-13.017548,50.151428,-0.002312,-80.140869,23.495911,23.801773,-51.417969,6.591217,5.174416,-67.896454,10.83194,14.906395,-75.838806,16.628265,20.253403,-4.183502,56.233887,-2.054157,-11.256195,1.168915,5.918659,-8.381622,45.509003,7.639782,-5.322113,60.469574,2.189163,27.803497,47.496063,-2.279514,30.432129,-3.462128,5.045799,28.852692,37.25116,7.190819,27.882446,52.096405,1.916328,104.30896,-0.792206,19.595871,69.210754,-4.046356,3.524204,87.115356,-5.060638,11.443611,96.876007,-4.938385,15.831352,1
370,'2018/04/30 13:09:01:344',5,13.604767,61.571198,3.171726,-27.545929,-0.961487,-14.171001,-37.699615,30.317322,-5.359566,-14.282959,50.173645,0.101364,-79.616089,22.814636,23.861515,-51.416107,5.977234,5.221104,-67.549957,10.075989,14.9659,-75.319,15.971161,20.310131,-5.865875,55.923889,-1.976963,-11.07608,0.811157,5.927704,-9.393768,45.126953,7.711414,-6.960144,60.152252,2.266994,26.358429,47.554626,-2.260029,30.709412,-3.477325,5.018822,28.022736,37.186768,7.204586,26.446167,52.0802,1.940887,104.811401,-0.587036,19.537708,69.445831,-3.710388,3.474701,87.557037,-4.738525,11.38665,97.432953,-4.717957,15.770466,1
371,'2018/04/30 13:09:01:359',5,13.479462,61.269073,3.422516,-27.955963,0.193481,-14.160404,-38.570251,30.673218,-5.183979,-14.715454,50.106903,0.341969,-78.74292,20.613312,24.015736,-51.394135,5.180481,5.277382,-66.99353,8.535065,15.053516,-74.517242,14.082581,20.426411,-7.23053,55.395233,-1.816437,-10.912537,0.192352,5.935711,-10.200958,44.41095,7.87373,-8.283142,59.492065,2.435741,25.175171,47.470032,-2.168221,30.94397,-3.759338,4.983482,27.329773,36.787231,7.281887,25.262238,51.81427,2.044647,105.6651,-1.158875,19.462902,69.635498,-3.61615,3.421192,88.163422,-5.021057,11.314426,98.251007,-5.197144,15.690487,1
372,'2018/04/30 13:09:01:376',5,14.092163,61.294312,3.351395,-27.664398,0.282928,-14.169254,-38.679932,30.842163,-5.217308,-14.375671,50.227386,0.288631,-78.447693,20.35965,24.032387,-51.493195,5.174957,5.262623,-66.867737,8.501495,15.044914,-74.265137,13.987762,20.424484,-7.075348,54.835999,-1.920872,-11.03421,0.165039,5.932251,-10.26358,44.415802,7.823441,-8.198517,59.108429,2.320213,25.324524,47.124237,-2.274075,30.834625,-3.800323,4.992119,27.230133,36.812378,7.216621,25.319672,51.575806,1.931801,105.951721,-0.924469,19.466454,69.55838,-3.666046,3.44231,88.273926,-4.971161,11.329697,98.455444,-5.050781,15.70253,1
373,'2018/04/30 13:09:01:394',5,14.996063,61.479187,3.174622,-26.666382,-0.053253,-14.199291,-38.023285,31.001129,-5.361225,-13.606201,50.483276,0.115456,-78.87384,21.437469,23.936749,-51.726105,5.678986,5.193996,-67.294861,9.382294,14.963017,-74.708069,15.045135,20.330799,-5.580475,54.385529,-2.118912,-11.442444,0.444794,5.91925,-9.69751,44.770721,7.686264,-6.883759,58.939728,2.102997,26.660431,46.650818,-2.418941,30.389008,-3.811127,5.034126,27.632416,36.923126,7.135212,26.471344,51.26889,1.775631,105.040344,-0.557648,19.563297,69.219696,-3.970367,3.526855,87.589752,-4.951416,11.429852,97.593689,-4.844269,15.809048,1
374,'2018/04/30 13:09:01:409',5,16.302856,61.47821,3.128799,-25.595642,0.037567,-14.230053,-37.000946,31.300232,-5.438984,-12.49292,50.686554,0.052586,-79.176544,21.779022,23.877552,-51.951111,6.073761,5.130608,-67.675781,9.809265,14.894962,-75.086548,15.428009,20.26569,-3.904755,54.02005,-2.211918,-11.87381,0.564148,5.905323,-9.009857,44.904297,7.626663,-5.38446,58.735718,1.997986,28.152374,46.225983,-2.465767,29.899536,-3.988831,5.071178,28.122375,36.792267,7.131577,27.77655,50.873627,1.726566,103.930023,-1.020996,19.671375,68.83371,-4.428802,3.609802,86.770172,-5.411316,11.528332,96.554169,-5.312622,15.915302,1
375,'2018/04/30 13:09:01:426',5,16.848572,61.342682,3.202015,-23.970978,0.44101,-14.273766,-36.188751,31.599335,-5.476608,-11.969177,50.786133,0.078388,-80.550262,20.728271,23.839596,-52.4328,6.171478,5.046062,-68.62088,9.487122,14.808056,-76.321564,14.650604,20.200932,-2.790222,53.645325,-2.241371,-12.535889,0.486206,5.884342,-9.136169,44.809967,7.616768,-4.656647,58.410736,1.962627,29.176056,45.968842,-2.434265,29.255127,-4.215118,5.118252,27.891968,36.560547,7.190281,28.396332,50.511566,1.764381,102.262024,-1.671783,19.829418,68.343628,-4.779022,3.725525,85.655243,-5.90799,11.664539,95.108063,-5.910614,16.062908,1
376,'2018/04/30 13:09:01:443',5,17.040436,61.230652,3.252945,-22.798248,0.676941,-14.303181,-35.715485,31.759094,-5.504795,-11.74173,50.818542,0.09409,-81.792877,20.127136,23.791401,-52.780487,6.240479,4.983738,-69.437347,9.299377,14.738644,-77.421448,14.188416,20.141056,-2.06369,53.448639,-2.256714,-13.011261,0.445099,5.868397,-9.290283,44.757538,7.608566,-4.215912,58.234222,1.943718,29.84317,45.827789,-2.406872,28.792877,-4.351379,5.151966,27.671936,36.421906,7.229198,28.765503,50.311005,1.794739,101.036621,-2.006989,19.940998,67.987122,-4.996002,3.808731,84.843994,-6.183228,11.762489,94.055084,-6.237335,16.168842,1
377,'2018/04/30 13:09:01:459',5,17.320038,61.20105,3.144161,-20.545502,0.351288,-14.357143,-34.819427,31.82193,-5.678638,-11.381714,50.931976,-0.05513,-83.995941,20.339874,23.631855,-53.340851,6.829285,4.840191,-70.888275,9.884399,14.570744,-79.39325,14.504639,19.975521,-0.014771,53.029572,-2.43787,-13.905548,0.754028,5.834278,-9.022705,45.109528,7.457027,-2.648041,58.078735,1.738926,31.681061,45.399292,-2.483536,27.844696,-4.394928,5.230495,27.702576,36.469208,7.19791,30.089783,49.972687,1.709446,98.334473,-1.795624,20.170429,67.215027,-5.394287,3.984833,83.026489,-6.224304,11.974884,91.690704,-6.163391,16.398533,1
378,'2018/04/30 13:09:01:476',5,17.029663,61.225067,3.027695,-17.95636,-0.083618,-14.411541,-33.973175,31.84967,-5.887562,-11.392517,51.06543,-0.231865,-87.089935,20.729065,23.420971,-53.915527,7.556,4.670227,-72.792755,10.655457,14.360935,-82.057617,15.05365,19.757771,2.462585,52.629913,-2.595173,-14.912842,1.145386,5.791271,-8.594391,45.511322,7.315792,-0.701813,57.954559,1.554394,33.885071,44.875336,-2.520844,26.725616,-4.431946,5.319008,27.81604,36.494232,7.199219,31.716461,49.569489,1.659733,94.063385,-1.712738,20.465946,66.262177,-5.866058,4.187374,80.315582,-6.26297,12.230663,88.045898,-6.128937,16.681171,1
379,'2018/04/30 13:09:01:493',5,16.219086,61.179108,3.113804,-14.684692,0.203613,-14.469238,-32.940918,32.147797,-6.018478,-11.670837,51.237427,-0.257675,-92.152039,19.809631,23.173454,-54.725586,7.900513,4.483646,-75.773834,10.539001,14.112808,-86.280029,14.506348,19.494957,4.513916,52.586548,-2.493519,-16.183838,1.192261,5.737106,-9.013184,45.452759,7.388977,0.539886,57.799866,1.653999,35.697693,44.720154,-2.29998,25.377625,-4.684998,5.407875,27.168152,36.143158,7.409035,32.699677,49.194031,1.88768,88.45874,-3.056274,20.825768,65.108612,-6.396973,4.415325,76.855225,-6.873413,12.515949,83.352814,-7.136963,16.996773,1
380,'2018/04/30 13:09:01:509',5,15.609985,61.242157,3.038746,-12.818756,-0.174438,-14.496944,-32.272339,32.021729,-6.148312,-11.9758,51.28479,-0.368744,-95.287109,19.185669,23.004265,-55.220978,8.152649,4.358791,-77.538574,10.502655,13.947884,-88.859406,14.113861,19.319885,5.234985,52.490662,-2.511452,-16.908691,1.392334,5.701515,-9.656158,45.639313,7.370323,0.746857,57.737122,1.625248,36.264923,44.401733,-2.249191,24.634338,-4.588928,5.466408,26.577271,36.235748,7.469784,32.85968,49.028076,1.923222,86.315796,-2.414398,20.984268,64.471466,-6.419678,4.557076,75.462036,-6.625427,12.674973,81.541443,-6.739197,17.165352,1
381,'2018/04/30 13:09:01:526',5,15.44812,61.184296,2.957436,-12.305847,-0.720123,-14.502838,-31.867645,31.639526,-6.197769,-12.09903,51.123779,-0.435978,-96.424225,19.049896,22.91983,-55.425995,8.220978,4.309837,-78.256561,10.341431,13.883392,-89.879883,13.856171,19.249298,4.863373,52.503876,-2.523643,-17.11853,1.571442,5.688805,-10.385864,45.825745,7.379414,0.142303,57.720062,1.611393,35.891479,44.050018,-2.248917,24.470337,-4.350922,5.490028,26.086761,36.483734,7.485184,32.411865,48.995819,1.899563,87.055115,-0.781128,20.966263,64.350616,-6.150238,4.606712,75.835541,-6.166595,12.714073,82.149536,-5.736786,17.198196,1
382,'2018/04/30 13:09:01:542',5,15.522858,61.13031,2.919449,-11.942078,-1.018738,-14.50647,-31.509216,31.429871,-6.22332,-11.96994,51.014038,-0.470482,-97.25058,19.469482,22.839996,-55.5513,8.276794,4.277832,-78.812256,10.442047,13.834557,-90.628784,14.092224,19.188202,4.749359,52.585388,-2.52594,-17.263947,1.676361,5.680061,-10.774109,45.930969,7.384933,-0.12738,57.748474,1.610443,35.781677,43.915344,-2.242886,24.342621,-4.226868,5.50494,25.795258,36.614563,7.493401,32.215454,49.009644,1.893196,86.902557,-0.262573,20.982529,64.248688,-6.02179,4.639435,75.727417,-5.961304,12.746918,82.031433,-5.417297,17.230484,1
383,'2018/04/30 13:09:01:561',5,13.465332,61.434418,2.286053,-8.585938,-3.928345,-14.512566,-30.711304,29.852631,-6.674904,-13.089844,50.585083,-1.078903,-103.509033,22.78064,22.230873,-56.593018,8.93985,3.970009,-82.378448,12.637054,13.395241,-95.774719,16.918182,18.660828,4.601196,52.778931,-2.954567,-18.581055,2.7453,5.588379,-13.249084,47.227234,6.952103,-1.401794,58.335754,1.126415,35.578308,44.377808,-2.415981,23.105286,-3.054932,5.635162,23.504517,38.006409,7.325916,30.992737,49.858795,1.673244,82.023224,2.851227,21.305794,63.21106,-4.894073,4.935608,72.783081,-3.710266,13.076313,78.048462,-2.738922,17.576279,1
384,'2018/04/30 13:09:01:576',5,13.260284,61.322815,2.097569,-8.235443,-4.956299,-14.496063,-30.49292,29.241211,-6.778061,-13.216339,50.2995,-1.241615,-104.476807,24.045013,22.096748,-56.593781,9.393402,3.903843,-82.786285,13.706543,13.295116,-96.501953,18.129211,18.540504,5.157654,53.452026,-3.011723,-18.700806,3.205475,5.566788,-13.147461,47.704803,6.880318,-1.023193,58.901672,1.074139,35.949707,45.042023,-2.363503,22.914124,-2.713196,5.658241,23.498901,38.344757,7.353294,31.234619,50.404022,1.733273,81.158722,3.543915,21.337952,63.016174,-4.721039,4.984833,72.238159,-3.412445,13.130657,77.309906,-2.315674,17.632294,1
385,'2018/04/30 13:09:01:593',5,13.343292,61.195923,2.057613,-9.444702,-5.500641,-14.472252,-30.569122,28.810577,-6.736057,-13.21051,50.027313,-1.241585,-103.489319,24.393127,22.171936,-56.227173,9.611359,3.953152,-82.008728,14.131836,13.356091,-95.581299,18.516907,18.609268,5.085236,54.241058,-3.003998,-18.229156,3.441132,5.582413,-12.535492,47.942169,6.882858,-0.848541,59.481445,1.104633,35.807709,45.825867,-2.31229,23.363251,-2.524536,5.634949,24.068176,38.501953,7.376308,31.368347,50.986359,1.80542,82.212677,3.863983,21.236282,63.39859,-4.606964,4.915249,72.966614,-3.362762,13.055466,78.222595,-2.190552,17.552612,1
386,'2018/04/30 13:09:01:609',5,13.143921,61.093781,2.108185,-10.669708,-5.714966,-14.453747,-30.704712,28.499176,-6.645729,-13.362183,49.780579,-1.166115,-102.78064,24.260742,22.265789,-55.941406,9.575409,4.021358,-81.427795,14.102051,13.43668,-94.886688,18.441528,18.696781,4.465881,54.954742,-2.974155,-17.763763,3.488678,5.60397,-12.314087,47.999481,6.899853,-1.221436,59.965851,1.157734,35.225891,46.518524,-2.27095,23.869263,-2.409454,5.604881,24.338623,38.594269,7.380642,31.052429,51.528839,1.862667,83.389679,3.797638,21.141323,63.852814,-4.4375,4.832428,73.814331,-3.392548,12.967018,79.279083,-2.269897,17.461063,1
387,'2018/04/30 13:09:01:626',5,13.395142,61.076202,2.164722,-11.678986,-5.736115,-14.441029,-30.55661,28.44101,-6.578003,-13.079254,49.711121,-1.102348,-102.010925,24.720978,22.321335,-55.60022,9.688293,4.077999,-80.88913,14.367767,13.496967,-94.209045,18.836914,18.755814,4.703247,55.592896,-2.938038,-17.362335,3.536652,5.621719,-11.511353,48.038757,6.908932,-0.727997,60.420563,1.212841,35.416534,47.017059,-2.223934,24.226227,-2.437073,5.580147,24.925842,38.548737,7.380394,31.423492,51.905548,1.921566,84.638855,3.288757,21.065079,64.141663,-4.539917,4.766254,74.566254,-3.788452,12.893799,80.283569,-2.726532,17.383858,1
388,'2018/04/30 13:09:01:643',5,13.439453,61.069153,2.265591,-12.035095,-5.437653,-14.443672,-30.441193,28.574463,-6.518719,-12.970337,49.737549,-1.01688,-101.856934,24.591003,22.357452,-55.475677,9.646637,4.110542,-80.77832,14.237061,13.531673,-94.078613,18.704376,18.791397,4.82962,55.899628,-2.861286,-17.219757,3.43634,5.632454,-11.188171,47.913177,6.960564,-0.506958,60.586121,1.301605,35.515503,47.256989,-2.151882,24.350098,-2.56665,5.568085,25.151001,38.382507,7.419056,31.582642,52.02478,2.003292,85.343536,2.656189,21.035828,64.23999,-4.682129,4.736877,74.956696,-4.220062,12.859833,80.834686,-3.26712,17.348175,1
389,'2018/04/30 13:09:01:659',5,13.451874,61.011505,2.429161,-13.320068,-5.032104,-14.435234,-30.549072,28.672546,-6.387775,-12.937653,49.686401,-0.857265,-100.725952,24.637756,22.464119,-55.113007,9.516479,4.204651,-80.085938,14.065826,13.640766,-93.153778,18.617767,18.905052,4.598145,56.351227,-2.771618,-16.718353,3.272766,5.662067,-10.540527,47.732117,7.015999,-0.381653,60.875671,1.409348,35.283356,47.620361,-2.098343,24.848145,-2.717957,5.529079,25.805511,38.197174,7.425385,31.718445,52.273376,2.070129,87.822327,1.768616,20.913765,64.663055,-4.800018,4.638542,76.396179,-4.774872,12.740345,82.83255,-3.981262,17.218643,1
390,'2018/04/30 13:09:01:677',5,13.296143,61.032166,2.427845,-14.031952,-5.127502,-14.422592,-30.787659,28.565796,-6.356564,-13.090515,49.626221,-0.841415,-100.114471,24.991119,22.496727,-54.948303,9.463745,4.245575,-79.701965,14.16745,13.685982,-92.645386,18.836426,18.948669,4.194275,56.474213,-2.811424,-16.44574,3.280243,5.674259,-10.387299,47.771515,6.969807,-0.590668,61.034485,1.370663,34.927002,47.749146,-2.150227,25.145721,-2.65451,5.509953,26.002014,38.292053,7.364136,31.554565,52.454529,2.017075,89.31485,1.774109,20.842102,64.925446,-4.687012,4.588223,77.273743,-4.692444,12.675728,84.047546,-3.906799,17.146332,1
391,'2018/04/30 13:09:01:693',5,10.756836,61.195099,2.353107,-15.915192,-5.783051,-14.376472,-32.543427,27.868469,-6.295437,-15.302734,49.301727,-0.847885,-98.835815,24.964844,22.613289,-54.7742,8.896606,4.355938,-78.806519,13.814423,13.818623,-91.467651,18.594238,19.085823,0.913574,56.849152,-2.932102,-15.75882,3.256134,5.705498,-11.748199,47.86972,6.854176,-3.495209,61.404358,1.256786,32.122314,48.357147,-2.318169,26.093048,-2.148834,5.454628,25.141693,38.881012,7.189232,29.133514,53.189148,1.844646,92.818542,3.821716,20.590401,65.819733,-3.701263,4.443161,79.655334,-3.323364,12.492405,87.200348,-2.22818,16.939583,1
392,'2018/04/30 13:09:01:709',5,12.256866,61.513641,2.077698,-16.277374,-6.725372,-14.344479,-31.602386,27.720764,-6.434238,-13.726593,49.449524,-1.092876,-98.103394,27.889832,22.460709,-54.394592,9.722412,4.319809,-78.403137,15.672638,13.746315,-90.965881,21.049683,18.981094,3.000488,56.895477,-3.205746,-15.576416,3.830811,5.690998,-9.845276,48.499298,6.557713,-1.169983,61.920654,0.953259,33.858154,48.135681,-2.545486,26.069153,-1.972412,5.460575,26.660828,39.208221,6.958073,31.094177,53.348145,1.590988,94.370483,4.617889,20.504013,65.721863,-3.962738,4.451694,80.271362,-3.329712,12.480244,88.226807,-1.823456,16.908691,1
393,'2018/04/30 13:09:01:726',5,11.795959,61.781403,2.08416,-15.644592,-6.657013,-14.357468,-31.266571,27.875244,-6.479843,-13.675079,49.624298,-1.128899,-98.82666,28.193604,22.374641,-54.530609,9.804291,4.281277,-78.948425,15.740051,13.69191,-91.68219,21.191956,18.91539,3.595184,57.012146,-3.219109,-15.818939,3.841797,5.680073,-9.731781,48.515656,6.489632,-0.704956,62.163361,0.928181,34.323334,48.096802,-2.527786,25.796478,-2.032806,5.479393,26.634796,39.166168,6.943188,31.411774,53.414673,1.598709,93.960907,4.467834,20.546959,65.482239,-4.088867,4.499481,79.933502,-3.687592,12.531738,87.82605,-2.03891,16.958771,1
394,'2018/04/30 13:09:01:743',5,11.52124,61.847443,2.220539,-15.365692,-6.11438,-14.377243,-31.193695,28.152313,-6.433846,-13.668182,49.725159,-1.035152,-99.073303,27.524811,22.400116,-54.655914,9.562256,4.290508,-79.180115,15.179504,13.709038,-91.929993,20.554443,18.936882,3.390137,57.084534,-3.125923,-15.935669,3.597412,5.684975,-10.019196,48.263794,6.538834,-0.974976,62.201477,1.022953,34.129883,48.122803,-2.439896,25.714813,-2.21286,5.481026,26.341431,38.955017,7.000111,31.132843,53.400024,1.688904,94.099976,4.131653,20.546181,65.42807,-4.176819,4.506737,80.015564,-4.102722,12.535748,87.957367,-2.389954,16.959885,1
